player_id,player,first_seas,last_seas,active,career_ws,career_vorp,peak_ws,peak_vorp,ws_per_seas,vorp_per_seas
4399,Diamond Stone,2017,2017,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4423,Malachi Richardson,2017,2019,FALSE,-0.1,-0.6,0.1,-0.1,-0.03333333333333333,-0.19999999999999998
4431,Michael Gbinije,2017,2017,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4452,Tim Quarterman,2017,2018,FALSE,-0.1,0,0,0,-0.05,0
4468,Andrew White,2018,2018,FALSE,-0.1,-0.2,-0.1,-0.2,-0.1,-0.2
4471,Antonius Cleveland,2018,2020,TRUE,-0.1,-0.2,0,-0.1,-0.05,-0.1
4498,Erik McCree,2018,2018,FALSE,-0.1,0,-0.1,0,-0.1,0
4513,James Webb III,2018,2018,FALSE,-0.1,-0.2,-0.1,-0.2,-0.1,-0.2
4517,Jaylen Morris,2018,2022,TRUE,-0.1,-0.2,0.1,0,-0.03333333333333333,-0.06666666666666667
4536,London Perrantes,2018,2018,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4550,Milton Doyle,2018,2018,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4554,Nigel Hayes,2018,2018,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4612,Dusty Hannahs,2019,2020,TRUE,-0.1,-0.1,0,0,-0.05,-0.05
4619,George King,2019,2022,TRUE,-0.1,-0.1,0,0,-0.05,-0.05
4625,Isaac Humphries,2019,2019,FALSE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4637,Jerome Robinson,2019,2021,TRUE,-0.1,-1.1,0.2,-0.2,-0.03333333333333333,-0.3666666666666667
4639,Joe Chealey,2019,2020,TRUE,-0.1,-0.1,0,0,-0.05,-0.05
4665,Rawle Alkins,2019,2019,FALSE,-0.1,-0.2,-0.1,-0.2,-0.1,-0.2
4694,Brian Bowen,2020,2021,TRUE,-0.1,-0.1,0,0,-0.05,-0.05
4700,Charlie Brown Jr.,2020,2022,TRUE,-0.1,-0.4,0,0,-0.03333333333333333,-0.13333333333333333
4724,Jalen Lecque,2020,2021,TRUE,-0.1,-0.1,0,0,-0.05,-0.05
4728,Jarrett Culver,2020,2022,TRUE,-0.1,-1.6,0.1,-0.3,-0.03333333333333333,-0.5333333333333333
4747,Kevin Hervey,2020,2020,TRUE,-0.1,0,-0.1,0,-0.1,0
4749,Ky Bowman,2020,2020,TRUE,-0.1,-0.6,-0.1,-0.6,-0.1,-0.6
4757,Marial Shayok,2020,2020,TRUE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4787,Stanton Kidd,2020,2020,TRUE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4797,Vic Law,2020,2020,TRUE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4801,William Howard,2020,2020,TRUE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4802,Zach Norvell,2020,2020,TRUE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4804,Zylan Cheatham,2020,2022,TRUE,-0.1,-0.1,0,0,-0.05,-0.05
4822,Deividas Sirvydis,2021,2022,TRUE,-0.1,-0.1,0,0,-0.05,-0.05
4828,Didi Louzada,2021,2022,TRUE,-0.1,-0.30000000000000004,0,-0.1,-0.05,-0.15000000000000002
4836,Greg Whittington,2021,2021,TRUE,-0.1,0,-0.1,0,-0.1,0
4843,Jahmi'us Ramsey,2021,2022,TRUE,-0.1,-0.30000000000000004,0,-0.1,-0.05,-0.15000000000000002
4847,Jay Scrubb,2021,2022,TRUE,-0.1,-0.30000000000000004,0,-0.1,-0.05,-0.15000000000000002
4852,Karim Mané,2021,2021,TRUE,-0.1,-0.2,-0.1,-0.2,-0.1,-0.2
4867,Nate Hinton,2021,2022,TRUE,-0.1,0,0,0,-0.05,0
4880,Robert Woodard II,2021,2022,TRUE,-0.1,-0.1,0,0,-0.05,-0.05
4891,Tyrell Terry,2021,2022,TRUE,-0.1,0,0,0,-0.05,0
4899,Aaron Henry,2022,2022,TRUE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4915,Carlik Jones,2022,2022,TRUE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4916,Cat Barber,2022,2022,TRUE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4936,Georgios Kalaitzakis,2022,2022,TRUE,-0.1,-0.3,-0.1,-0.3,-0.1,-0.3
4957,Jaysean Paige,2022,2022,TRUE,-0.1,0,-0.1,0,-0.1,0
4966,Jordan Goodwin,2022,2022,TRUE,-0.1,0,-0.1,0,-0.1,0
4967,Jordan Schakel,2022,2022,TRUE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
4994,Myles Powell,2022,2022,TRUE,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
5023,Zavier Simpson,2022,2022,TRUE,-0.1,-0.3,-0.1,-0.3,-0.1,-0.3
2263,Nick Vanos,1986,1987,FALSE,-0.10000000000000003,-0.7,0.3,-0.3,-0.05000000000000002,-0.35
2154,Stewart Granger,1984,1987,FALSE,-0.10000000000000009,-0.8,0.5,-0.2,-0.03333333333333336,-0.26666666666666666
1161,Bernie Williams,1970,1971,FALSE,-0.19999999999999998,0,0.1,-Inf,-0.09999999999999999,0
1283,Harvey Marlatt,1971,1973,FALSE,-0.19999999999999998,0,0.1,-Inf,-0.06666666666666667,0
2519,Jeff Sanders,1990,1993,FALSE,-0.19999999999999998,-0.6000000000000001,0.2,0,-0.049999999999999996,-0.15000000000000002
3917,Armon Johnson,2011,2012,FALSE,-0.19999999999999998,-0.2,0.1,0,-0.09999999999999999,-0.1
4113,Maalik Wayns,2013,2014,FALSE,-0.19999999999999998,-0.4,0.1,0,-0.09999999999999999,-0.2
98,Joe Fabel,1947,1947,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
117,Lou Spicer,1947,1947,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
121,Mel Hirsch,1947,1947,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
128,Nat Frankel,1947,1947,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
289,Roy Pugh,1949,1949,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
312,Bob Wood,1950,1950,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
351,Glen Selbo,1950,1950,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
362,Jack Parkinson,1950,1950,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
366,Jim Nolan,1950,1950,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
367,Jimmy Darden,1950,1950,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
375,John Pritchard,1950,1950,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
464,John Rennicke,1952,1952,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
475,Zeke Sinicola,1952,1954,FALSE,-0.2,0,-0.1,-Inf,-0.1,0
493,George McLeod,1953,1953,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
497,Jim Brasco,1953,1953,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
506,Pete Darcey,1953,1953,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
621,Jim Ray,1957,1960,FALSE,-0.2,0,-0.1,-Inf,-0.1,0
635,Bill Ebben,1958,1958,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
646,Jim Walsh,1958,1958,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
696,Tony Windis,1960,1960,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
697,Wayne Stevens,1960,1960,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
723,Bill Smith,1962,1962,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
747,Ron Horn,1962,1963,FALSE,-0.2,0,0,-Inf,-0.1,0
787,Ralph Wells,1963,1963,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
859,Thales McReynolds,1966,1966,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
894,Wayne Molis,1967,1967,FALSE,-0.2,0,-0.2,-Inf,-0.2,0
1207,Larry Cannon,1974,1974,FALSE,-0.2,-0.2,-0.2,-0.2,-0.05,-0.05
